업종,광고 이름,연령,성,광고 게재,도달,노출,클릭(전체),통화,CPC(전체),지출 금액 (KRW),시작,종료,CTR(전체),"CPM(1,000회 노출당 비용)",CPC(링크 클릭당 비용),보고 시작,보고 종료
뷰티,DOOH(9:16),45-54,female,active,86472,137388,175,KRW,3686.337143,645109,2026-03-01,2026-03-31,0.12737648,4695.526538,43007.26667,2026-03-01,2026-03-17
뷰티,통증(인터림),65+,female,active,60058,139139,254,KRW,2512.484252,638171,2026-03-01,2026-03-31,0.18255126,4586.571702,4692.433824,2026-03-01,2026-03-17
뷰티,6초_이민호 2.0,35-44,male,active,66800,97053,94,KRW,6771.904255,636559,2026-03-11,2026-03-31,0.0968543,6558.880199,13261.64583,2026-03-01,2026-03-17
뷰티,기업PR_1126,35-44,male,active,83781,195913,158,KRW,3978.240506,628562,2026-03-01,2026-03-31,0.08064804,3208.373104,8163.142857,2026-03-01,2026-03-17
식음료,FP_img_pg_nd_rm_fp-s_o_EB_1_0224,45-54,male,active,38988,97057,2507,KRW,250.6840846,628465,2025-11-14,Ongoing,2.58301823,6475.215595,239.05097,2026-03-01,2026-03-17
식음료,버라이어티팩_3월_사용_수정,18-24,male,active,86415,219254,2403,KRW,259.1668747,622778,2026-03-02,2026-03-31,1.09598913,2840.440767,257.2399835,2026-03-01,2026-03-17
식음료,645,55-64,male,not_delivering,14035,36598,2915,KRW,213.2603774,621654,2026-03-10,Ongoing,7.96491612,16986.01016,213.8472652,2026-03-01,2026-03-17
식음료,BLC_img_md_alc_wsk_fp-s_o_EB_0_0201,25-34,male,inactive,55972,128460,748,KRW,829.7339572,620641,2025-11-14,Ongoing,0.58228242,4831.394987,834.1948925,2026-03-01,2026-03-17
뷰티,스토리/릴스,18-24,male,active,246394,556104,714,KRW,868.8613445,620367,2026-02-23,2026-03-31,0.12839325,1115.55932,989.4210526,2026-03-01,2026-03-17
뷰티,6초_전지현 2.0,45-54,female,active,54933,81194,101,KRW,6131.356436,619267,2026-03-11,2026-03-31,0.12439343,7627.004458,12901.39583,2026-03-01,2026-03-17
식음료,BLC_img_md_alc_wsk_fp-s_o_EB_0_0201,45-54,male,inactive,35522,74418,1008,KRW,612.2013889,617099,2025-11-14,Ongoing,1.35451101,8292.335188,574.0455814,2026-03-01,2026-03-17
뷰티,6초_이민호 2.0,35-44,male,active,63706,93976,83,KRW,7249.228916,601686,2026-03-11,2026-03-31,0.08832042,6402.549587,15427.84615,2026-03-01,2026-03-17
식음료,국물라볶이x페이커(3/16~3/22랜딩),18-24,female,active,108063,168464,1231,KRW,487.2891958,599853,2026-03-16,2026-04-30,0.73071992,3560.719204,514.895279,2026-03-01,2026-03-17
뷰티,카메라영상_ 6s(4:5),55-64,female,active,108167,162169,178,KRW,3366.511236,599239,2026-03-01,2026-03-31,0.10976204,3695.151354,12749.76596,2026-03-01,2026-03-17
뷰티,15초_전지현 2.0_세로,45-54,female,active,20851,27778,111,KRW,5356.702703,594594,2026-03-04,2026-03-31,0.3995968,21405.21276,7078.5,2026-03-01,2026-03-17
식음료,버라이어티팩_3월_사용_수정,18-24,female,active,78370,176230,2316,KRW,253.2387738,586501,2026-03-02,2026-03-31,1.31419168,3328.042898,263.1229251,2026-03-01,2026-03-17
식음료,0225_full,25-34,male,active,92128,126556,303,KRW,1924.462046,583112,2026-03-01,2026-03-31,0.2394197,4607.541326,3913.503356,2026-03-01,2026-03-17
뷰티,무빙포스터 FDA 승인2(4:5)_re,25-34,male,active,30013,107675,129,KRW,4498.813953,580347,2026-03-01,2026-03-31,0.11980497,5389.802647,7949.958904,2026-03-01,2026-03-17
뷰티,APAC 2.0_15초 세로(4:5) - 사본,35-44,female,active,102381,166776,168,KRW,3344.10119,561809,2026-03-01,2026-03-31,0.10073392,3368.644169,7592.013514,2026-03-01,2026-03-17
식음료,숏폼02_화보 장인,18-24,male,inactive,250561,490434,157,KRW,3572.853503,560938,2026-03-03,2026-03-31,0.03201246,1143.758385,6097.152174,2026-03-01,2026-03-17
뷰티,6초_전지현 2.0,45-54,female,active,54902,72754,87,KRW,6385.91954,555575,2026-03-11,2026-03-31,0.11958105,7636.349891,15015.54054,2026-03-01,2026-03-17
식음료,SNR_img_pg_col_snc_fp-s_o_EB_2_0304,35-44,female,inactive,27507,51369,1588,KRW,345.1152393,548043,2025-11-14,Ongoing,3.0913586,10668.74963,325.2480712,2026-03-01,2026-03-17
식음료,BLC_img_md_alc_wsk_fp-s_o_EB_0_0201,35-44,female,inactive,31603,59559,595,KRW,913.7378151,543674,2025-11-14,Ongoing,0.99900939,9128.326533,876.8935484,2026-03-01,2026-03-17
식음료,0225_full,18-24,male,active,78834,141731,241,KRW,2247.33195,541607,2026-03-01,2026-03-31,0.17004043,3821.372882,4750.938596,2026-03-01,2026-03-17
식음료,645,65+,male,not_delivering,7984,26187,1993,KRW,260.3482188,518874,2025-12-12,Ongoing,7.6106465,19814.18261,269.825273,2026-03-01,2026-03-17
식음료,653,45-54,male,not_delivering,17772,49891,2519,KRW,201.7006749,508084,2025-12-12,Ongoing,5.04900683,10183.88086,199.4833137,2026-03-01,2026-03-17
식음료,국물라볶이x페이커,35-44,female,not_delivering,111646,175981,207,KRW,2450.864734,507329,2026-03-03,2026-03-15,0.11762633,2882.862354,7572.074627,2026-03-01,2026-03-17
식음료,635 - 사본,65+,male,not_delivering,7564,24190,1374,KRW,362.4970888,498071,2026-03-10,Ongoing,5.68003307,20589.95453,360.6596669,2026-03-01,2026-03-17
뷰티,무빙포스터 FDA 승인1(4:5) _re,45-54,female,active,36122,63247,64,KRW,7622.109375,487815,2026-03-01,2026-03-31,0.10119057,7712.855946,11614.64286,2026-03-01,2026-03-17
식음료,세로형 (1/28 교체),25-34,female,not_delivering,249778,374378,238,KRW,2037.012605,484809,2026-03-01,2026-03-04,0.06357211,1294.971927,3011.236025,2026-03-01,2026-03-17
뷰티,카메라영상_ 6s(4:5),45-54,female,active,105352,134407,111,KRW,4361.774775,484157,2026-03-01,2026-03-31,0.08258498,3602.171018,11259.46512,2026-03-01,2026-03-17
뷰티,스토리/릴스,18-24,male,active,217745,425198,470,KRW,1024.302128,481422,2026-02-23,2026-03-31,0.11053674,1132.230161,1174.2,2026-03-01,2026-03-17
뷰티,무빙포스터 FDA 승인2(4:5)_re,45-54,female,active,28544,57597,76,KRW,6206.394737,471686,2026-03-01,2026-03-31,0.13195132,8189.419588,9248.745098,2026-03-01,2026-03-17
뷰티,6초_전지현 2.0,35-44,female,active,32213,59765,54,KRW,8644.814815,466820,2026-03-11,2026-03-31,0.09035389,7810.926127,19450.83333,2026-03-01,2026-03-17
식음료,뿜치킹 5천원 할인,18-24,male,active,107509,176026,1640,KRW,280.1829268,459500,2026-03-02,2026-03-31,0.93168055,2610.409826,297.9896239,2026-03-01,2026-03-17
식음료,국물라볶이x페이커,18-24,female,not_delivering,149430,224138,204,KRW,2230.441176,455010,2026-03-03,2026-03-15,0.09101536,2030.043991,6691.323529,2026-03-01,2026-03-17
뷰티,3DOOH(4:5) - 사본,25-34,female,active,52316,116376,101,KRW,4445.148515,448960,2026-03-01,2026-03-31,0.08678765,3857.840104,8470.943396,2026-03-01,2026-03-17
뷰티,무빙포스터 FDA 승인2(4:5)_re,35-44,female,active,30055,55491,61,KRW,7333.819672,447363,2026-03-01,2026-03-31,0.10992774,8061.90193,10651.5,2026-03-01,2026-03-17
식음료,틈새라면,18-24,male,active,277070,298461,140,KRW,3056.192857,427867,2026-03-16,2026-03-31,0.0469073,1433.577586,7131.116667,2026-03-01,2026-03-17
식음료,국물라볶이x페이커(3/16~3/22랜딩),18-24,male,active,73303,108855,840,KRW,505.7761905,424852,2026-03-16,2026-04-30,0.77166873,3902.916724,533.7336683,2026-03-01,2026-03-17
